filename,music_id,predicted_id,distance,compressor
whitenoise_sample01.wav,1,8,1.000491983561961,bzip2
whitenoise_sample02.wav,12,12,0.969921486232445,bzip2
whitenoise_sample03.wav,23,23,0.9861311165068521,bzip2
whitenoise_sample04.wav,34,45,1.0015721834117823,bzip2
whitenoise_sample05.wav,45,8,1.0001447010476356,bzip2
whitenoise_sample06.wav,47,47,0.9902891721878064,bzip2
whitenoise_sample07.wav,48,48,0.9857065373448617,bzip2
whitenoise_sample08.wav,49,49,0.9811188538949663,bzip2
whitenoise_sample09.wav,50,50,0.9652878218108186,bzip2
whitenoise_sample10.wav,2,2,0.935643039049236,bzip2
whitenoise_sample100.wav,5,5,0.9690441040782433,bzip2
whitenoise_sample101.wav,5,5,0.9851909946484592,bzip2
whitenoise_sample102.wav,5,5,0.9697361136741096,bzip2
whitenoise_sample103.wav,6,6,0.9970038305457579,bzip2
whitenoise_sample104.wav,6,6,0.9867637577274624,bzip2
whitenoise_sample105.wav,6,6,0.9728827701293283,bzip2
whitenoise_sample106.wav,6,6,0.9850950051200364,bzip2
whitenoise_sample107.wav,6,6,0.9823643190351575,bzip2
whitenoise_sample108.wav,6,6,0.9865741267493457,bzip2
whitenoise_sample109.wav,6,6,0.9840330716425836,bzip2
whitenoise_sample11.wav,3,3,0.9579493377650199,bzip2
whitenoise_sample110.wav,6,6,0.9889255508779914,bzip2
whitenoise_sample111.wav,6,6,0.9769408730610233,bzip2
whitenoise_sample112.wav,6,6,0.9872188720749422,bzip2
whitenoise_sample113.wav,7,7,0.9891879875510287,bzip2
whitenoise_sample114.wav,7,7,0.9981205286770947,bzip2
whitenoise_sample115.wav,7,7,0.9955337294369669,bzip2
whitenoise_sample116.wav,7,7,0.995857079341983,bzip2
whitenoise_sample117.wav,7,7,0.9913301806717594,bzip2
whitenoise_sample118.wav,7,7,0.9938361424356331,bzip2
whitenoise_sample119.wav,7,7,0.9939978173881412,bzip2
whitenoise_sample12.wav,4,4,0.9673747857858829,bzip2
whitenoise_sample120.wav,7,7,0.9959581261873004,bzip2
whitenoise_sample121.wav,7,7,0.9936138393759347,bzip2
whitenoise_sample122.wav,7,7,0.9920172992199183,bzip2
whitenoise_sample123.wav,7,7,0.9915524837314579,bzip2
whitenoise_sample124.wav,7,7,0.9932500707327917,bzip2
whitenoise_sample125.wav,7,7,0.9954326825916495,bzip2
whitenoise_sample126.wav,7,7,0.9969685946404753,bzip2
whitenoise_sample127.wav,7,7,0.9961804292469989,bzip2
whitenoise_sample128.wav,7,7,0.9971100602239198,bzip2
whitenoise_sample129.wav,7,7,0.9944626328766016,bzip2
whitenoise_sample13.wav,5,5,0.9539121609152981,bzip2
whitenoise_sample130.wav,7,7,0.9973525726526817,bzip2
whitenoise_sample131.wav,7,7,0.9941190736025222,bzip2
whitenoise_sample132.wav,7,7,0.9943009579240936,bzip2
whitenoise_sample133.wav,7,7,0.99549331069884,bzip2
whitenoise_sample134.wav,7,7,0.9934319550543632,bzip2
whitenoise_sample135.wav,8,8,0.990854893789431,bzip2
whitenoise_sample136.wav,8,8,0.9954853273137697,bzip2
whitenoise_sample137.wav,8,8,0.9853851941888059,bzip2
whitenoise_sample138.wav,8,8,0.9866585634079991,bzip2
whitenoise_sample139.wav,8,8,0.99036291022747,bzip2
whitenoise_sample14.wav,6,6,0.9766374634960368,bzip2
whitenoise_sample140.wav,8,8,0.9884239161891533,bzip2
whitenoise_sample141.wav,8,8,0.9795392718643283,bzip2
whitenoise_sample142.wav,8,8,0.9885107368177346,bzip2
whitenoise_sample143.wav,8,8,0.9916362794466632,bzip2
whitenoise_sample144.wav,8,8,0.9906812525322684,bzip2
whitenoise_sample145.wav,8,8,0.9800601956358164,bzip2
whitenoise_sample146.wav,8,8,0.9938646755802512,bzip2
whitenoise_sample147.wav,8,8,0.984169705388667,bzip2
whitenoise_sample148.wav,8,8,0.9889448399606413,bzip2
whitenoise_sample149.wav,9,9,0.9719808075321383,bzip2
whitenoise_sample15.wav,7,7,0.9907643183379815,bzip2
whitenoise_sample150.wav,9,9,0.9942965779467681,bzip2
whitenoise_sample151.wav,9,9,0.9826181423139598,bzip2
whitenoise_sample152.wav,9,9,0.9818033677349267,bzip2
whitenoise_sample153.wav,9,9,0.9850172007966684,bzip2
whitenoise_sample154.wav,9,9,0.9897700525076951,bzip2
whitenoise_sample155.wav,9,9,0.9731577041462973,bzip2
whitenoise_sample156.wav,9,9,0.9791327177258736,bzip2
whitenoise_sample157.wav,9,9,0.9860583016476553,bzip2
whitenoise_sample158.wav,9,9,0.9899058482708673,bzip2
whitenoise_sample159.wav,10,10,0.9750794659885569,bzip2
whitenoise_sample16.wav,8,8,0.9820570700931874,bzip2
whitenoise_sample160.wav,10,10,0.9880059334604789,bzip2
whitenoise_sample161.wav,10,10,0.9746556473829201,bzip2
whitenoise_sample162.wav,10,10,0.981521508794236,bzip2
whitenoise_sample163.wav,10,10,0.9844882390336935,bzip2
whitenoise_sample164.wav,10,10,0.9825386734477644,bzip2
whitenoise_sample165.wav,10,10,0.9693579148124603,bzip2
whitenoise_sample166.wav,10,10,0.9854630218266582,bzip2
whitenoise_sample167.wav,10,10,0.9789362152998516,bzip2
whitenoise_sample168.wav,10,10,0.9831320194956559,bzip2
whitenoise_sample169.wav,10,10,0.9767323585505404,bzip2
whitenoise_sample17.wav,9,9,0.9772768422958537,bzip2
whitenoise_sample170.wav,10,10,0.9880906971816062,bzip2
whitenoise_sample171.wav,11,18,0.9967446907456209,bzip2
whitenoise_sample172.wav,11,11,0.9817618223760092,bzip2
whitenoise_sample173.wav,11,11,0.9776528258362168,bzip2
